Sno,book name,review title,reviewer,reviewer rating,review description,is_verified,date,timestamp,ASIN
543,The Complete Cookbook for Young Chefs: 100+ Recipes that You'll Love to Cook and Eat,Great for kids,Ray Rickstrew,5,So I bought this a while ago for my son who loves to cook. It got put on his book shelves and semi lost for awhile. He discovered it recently and has been so excited about the recipes. I’m no chef but learned to cook at a young age. So throwing something together is second nature for me. However as a parent my son doesn’t always like the way I teach things so this book is a great guide for him and allows us to cook things he might not have tried otherwise. Easy to follow. Mostly simple recipes nothing too hard or advanced and great variety. If your kid loves helping in the kitchen this is another awesome way to help them choose healthy food for the most part that they cook with your help.,TRUE,19-09-2023,"Reviewed in the United States September 19, 2023",1492670022
544,The Complete Cookbook for Young Chefs: 100+ Recipes that You'll Love to Cook and Eat,"Rather busy layout. Almost overwhelming, in fact.",jcbme,4,"Once you get past the visual effect of all those words and pictures crammed together, it reveals some nice if mostly predictable recipes but also some unexpected and helpful tips. Though it's written as if for a child (""get an adult's help""), I think preteen children might be rather daunted by the book's layout. With adult help, though, it could be helpful to preteens and teens alike.",TRUE,31-10-2023,"Reviewed in the United States October 31, 2023",1492670022
545,The Complete Cookbook for Young Chefs: 100+ Recipes that You'll Love to Cook and Eat,Great little book,Kimberly Sheppard,5,"I purchased this book along with a kids cooking set to gift my 9 year ojd grandson for his birthday.He immediately flipped through and noticed the book shows him how to properly cut and hold what he’s cutting. He said, ‘oh now I see why the professional chefs hold their veggies that way’I can’t wait to have him in my kitchen sharing what’s he learned.Thank you!",TRUE,08-10-2023,"Reviewed in the United States October 8, 2023",1492670022
546,The Complete Cookbook for Young Chefs: 100+ Recipes that You'll Love to Cook and Eat,GREAT COOKBOOK,Nana,5,"I bought this cookbook for my 10 yr old grandson and he followed his 1st recipe by himself, no help from anyone. His family said the recipe was delicious. I’m so impressed with this book I want one for myself! It has lots of useful info, tells you what tools to use, and how to prepare ingredients for each recipe. I highly recommend this cookbook for the budding young chef in your family!",TRUE,01-10-2023,"Reviewed in the United States October 1, 2023",1492670022
547,The Complete Cookbook for Young Chefs: 100+ Recipes that You'll Love to Cook and Eat,High School Student Loves This Book,Joyce R.,5,My grandson was taking cooking in high school as an elective. I purchased this book to encourage his cooking so as a young adult he will have some background knowledge and experience in cooking for himself.,TRUE,08-10-2023,"Reviewed in the United States October 8, 2023",1492670022
548,The Complete Cookbook for Young Chefs: 100+ Recipes that You'll Love to Cook and Eat,A hit for a preteen,Kathie Jamison,5,We gifted this cookbook to our twelve year old granddaughter for her birthday along with a lovely music box. The cookbook is her favorite! She had a list made of the recipes she wants to make right away. The Old Folks did good lol!,TRUE,30-09-2023,"Reviewed in the United States September 30, 2023",1492670022
549,The Complete Cookbook for Young Chefs: 100+ Recipes that You'll Love to Cook and Eat,My girls love it,Marsha Ellis,5,"My girls love there cookbook. I like how the recipes are easy to follow, as my girls are new to cooking.",TRUE,15-10-2023,"Reviewed in the United States October 15, 2023",1492670022
550,Llama Llama Gives Thanks,Great thanksgiving book for kids,Amazon Member,5,"My little one loves anything llama llama, so this book was a win! Love it!",TRUE,22-10-2023,"Reviewed in the United States October 22, 2023",110199715X
551,Llama Llama Gives Thanks,Expected a bit more from the story,Megan,4,We love the Llama Llama books. I was looking for something that explained the giving thanks aspect of Thanksgiving without the lie of a story that my generation grew up with. This book does that - no mention of pilgrims or Indians - but I was hoping for a bit more.,TRUE,15-12-2022,"Reviewed in the United States December 15, 2022",110199715X
552,Llama Llama Gives Thanks,Llama Llama,Danielle,5,My son loves these books. This one is a lot shorter than others we have but has a great story to it.,TRUE,10-11-2022,"Reviewed in the United States November 10, 2022",110199715X
553,Llama Llama Gives Thanks,"Short, good for bedtime",Amazon Customer,5,"Shorter then normal, but great for bedtime.",TRUE,29-12-2022,"Reviewed in the United States December 29, 2022",110199715X
554,Llama Llama Gives Thanks,Simple and Sweet Thanksgiving Book with Llama Llama,BelleBookWorm,4,"Llama Llama is giving thanks in this simple, board book. The vibrant illustrations you've come to love in the larger books are carried in this joyous celebration of gratitude. ⁠⁠See how and with whom Llama Llama celebrates and what he is thankful for. The table is set, and everything looks scrumptious! Swipe to see Llama Llama and his friendly accomplice sneaking some food before dinner time. 🥕 ⁠⁠""Thanksgiving is not just one day. Give thanks all year, in every way."" ⁠⁠The perfect book for introducing little ones into showing gratitude year-round.⁠",TRUE,22-11-2021,"Reviewed in the United States November 22, 2021",110199715X
555,Llama Llama Gives Thanks,Cute Holiday Fun,Shan Kay,5,"So cute. We loved ""Llama Llama Red Pajamas"" and these cute holiday quick reads are fun to get into the holiday spirit in a 10 minute read. Ok, I have a toddler, we stretch it out, but let's not get caught up in how long it takes to read it. There are fun images, pretty colors, and I love that you can ""see"" the canvas texture of the illustrations. My daughter is 16 months and I am sure she will grow out of this, but she loves books now and her attention span isn't great so I really think these short poem stories are just perfect for her.",TRUE,27-09-2017,"Reviewed in the United States September 27, 2017",110199715X
556,Llama Llama Gives Thanks,Returned,Johnie,3,I really like the Llama books we have but this was a disappointment and did not earn a place in our bookcase. The main reason is it does not mention to whom thanks was given nor the reason for the holiday. If it wasn't suggested to be a Thanksgiving book it wouldn't be an issue but....as such I returned it.,TRUE,03-11-2022,"Reviewed in the United States November 3, 2022",110199715X
557,Llama Llama Gives Thanks,It is good for toddlers as it is a board book and ...,A Reviewer,4,"This book is for younger children (under 3). It is good for toddlers as it is a board book and has short, rhyming phrases on each page, though I would not recommend this for a preschooler and above. I believe this is the llama llama series for younger children and I bought it by mistake thinking that it would have more pages (as noted on the Amazon webpage for this book: 14), though was disappointed when I received it. My child was excited to receive it, but it is such a quick read that I would not recommend it for 3 and over, but feel that it is good for children under 3.",TRUE,07-11-2017,"Reviewed in the United States November 7, 2017",110199715X
